event_date,event_date_precision,date_is_exact,disaster_type,disaster_group,disaster_subgroup,financial_damage,damage_source,population_affected,total_deaths,deaths_available,no_homeless,homeless_available,mag_area_km2,mag_wind_kph,mag_area_available,mag_wind_available,dis_no,event_name,log_financial_damage,log_population_affected,disaster_Drought,disaster_Flood,disaster_Other,disaster_Storm,asof_date,days_since_last_disaster,disasters_trailing_365d,date,aspi_close,trading_volume,price_source,volume_source,log_return,lag_return_t-1,lag_return_t-2,lag_return_t-3,lag_return_t-5,sma_5,ema_5,price_to_sma_5,price_to_ema_5,sma_10,ema_10,price_to_sma_10,price_to_ema_10,sma_20,ema_20,price_to_sma_20,price_to_ema_20,rolling_std_5,rolling_std_10,rolling_std_20,rolling_std_30,squared_return,garch_cond_vol,vol_ratio_1_30,vol_ratio_5_30,vol_ratio_10_30,vol_cv_30,log_vol_change_1,date_macro,gdp_growth_pct,inflation_cpi_pct,gdp_current_usd,date_gspc,sp500_log_return,damage_to_gdp,Y1_aspi_log_return,Y1_horizon_end_date,Y2_abnormal_volume,Y3_recovery_days,Y1_car_5,Y1_car_10,hz_precip_max3d,hz_precip_mean3d,hz_precip_spread3d,hz_districts_wet,hz_wind_max3d,hz_precip_anom,di_districts_hit,di_affected_log,di_houses_destroyed_log,di_houses_damaged_log,di_deaths_log,di_records,di_available,fx_logret_1,fx_logret_5,fx_vol_30,days_to_election,election_within_5d,log_damage_x_flood
2017-05-25,exact_day,1.0,Flood,Natural,Hydrological,510917000.0,emdat_cpi_adjusted,879932.0,293.0,1.0,,0.0,,,0.0,0.0,2017-0153-LKA,,20.05171771031813,13.687601047192233,0.0,1.0,0.0,0.0,2017-05-24,236.0,1,2017-05-24,6711.67,48758231.0,local_archive,local_archive,0.0032399072337943586,-0.005506518416438885,-0.0004102088555622604,0.004730577890257941,0.003879005689302994,6712.551999999999,6703.510656613349,-0.0033656350073710817,-0.0020214268772706934,6692.123,6681.1770367400495,-0.00032321581656513665,0.001314583225628052,6628.444,6607.616467726661,0.009280609446198795,0.012461911594828123,0.004392451654788296,0.003583692579752952,0.004355299299854995,0.00560489603312178,1.0496998883593013e-05,0.0058569749606461686,-0.6731316595179201,-0.3751979047409313,-0.30590959412096086,1.4181907878734128,0.023087034538837113,2016-07-01,4.20595547501601,3.76836783062096,85090300895.6546,2017-05-24,0.0024860338045762944,0.006004409370070656,-0.3172586288196062,2017-06-01,-0.7374418755470404,0.0,-0.0026840046399111625,-0.006383876551365988,78.72,50.39142857142857,21.069855582934455,4.0,9.28,3.4697356158336197,20.0,13.965230579763528,7.388946097618437,9.35755275165657,5.365976015021851,179.0,1.0,-0.0003276003305303337,0.00032770768767782587,0.0010638844157919757,261.0,0.0,20.05171771031813
2017-11-03,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,13197.0,9.0,1.0,,0.0,22923.3,,1.0,0.0,2017-0493-LKA,,0.0,9.487820581943367,0.0,1.0,0.0,0.0,2017-11-02,162.0,1,2017-11-02,6621.47,17882182.0,local_archive,local_archive,-0.00041221018471024996,0.0010331109942290735,0.0015456163990428774,-0.0008729165723861505,0.0028155743157275504,6618.9619999999995,6615.176193872557,0.0007913627544622326,0.0013641066939080737,6599.858,6602.623568344146,0.003688261171679752,0.003267857304375177,6577.496000000001,6572.03249795827,0.0071005744435266305,0.007937803420469569,0.0022970593992898618,0.002383425039172629,0.0034657280950472318,0.003188649054382009,1.699172363788584e-07,0.004437410234480159,-0.510359913394901,-0.340079580968876,-0.29172991210179133,0.5659290619585154,-0.3621746599305936,2017-07-01,5.05362488993089,3.9588884659307,88000210878.1236,2017-11-02,0.00018994776966671517,0.0,-1.3904162227478944,2017-11-13,-0.6700754665026465,90.0,-0.01673987656075634,-0.02254332469800155,87.43,44.02285714285714,26.479203609805257,2.0,9.48,1.299463464301962,8.0,9.73145290361031,3.871201010907891,5.634789603169249,0.6931471805599453,29.0,1.0,-0.0006510416896622072,0.0,0.0007135001483298556,99.0,0.0,0.0
2017-11-29,exact_day,1.0,Storm,Natural,Meteorological,454440000.0,emdat_cpi_adjusted,160077.0,27.0,1.0,,0.0,,130.0,0.0,1.0,2017-0508-LKA,Cyclone 'Ockhi',19.934576451866487,11.983416475426443,0.0,0.0,0.0,1.0,2017-11-28,26.0,2,2017-11-28,6405.22,8647242.0,local_archive,local_archive,-0.0018608109799386698,0.000540884741610047,-0.0065937600737369225,-0.0012894189727407294,-0.002341370941106805,6442.021999999999,6437.531250258631,-0.0038608995746987063,-0.0031660040885723717,6450.324,6461.0717806192315,-0.0051429974680341495,-0.006797909404285041,6520.074500000001,6493.097719397014,-0.01578578588327495,-0.011696685107654203,0.0030086463611029455,0.004213474597539685,0.0033747069831507074,0.003362710934512758,3.4626175030603123e-06,0.005517691311680844,-0.4579747318839089,-0.12014022287338277,-0.18499357498443103,0.7240315099857673,0.1607823878619535,2017-07-01,5.05362488993089,3.9588884659307,88000210878.1236,2017-11-28,0.009800332196793644,0.005164078534191007,-0.35313068425050365,2017-12-07,-0.43351597204565007,0.0,-0.0034829099882911422,-0.007550422713602215,267.35,105.24714285714286,75.80655418328192,6.0,14.53,3.277305510451373,17.0,11.75589517271557,6.739336627357174,10.39616957206583,2.70805020110221,152.0,1.0,0.001301659799795695,0.0009760859730554589,0.0007524867899672295,73.0,0.0,0.0
2018-05-19,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,153712.0,20.0,1.0,,0.0,,,0.0,0.0,2018-0278-LKA,,0.0,11.942842506301306,0.0,1.0,0.0,0.0,2018-05-18,171.0,3,2018-05-18,6492.06,16024082.0,local_archive,local_archive,0.0029124047599845895,-0.001588373871859397,0.004196364831489853,0.0017610660238281638,-0.00012964383461413123,6467.360000000001,6473.17871569785,0.0008999035154992896,1.9840362930345634e-07,6481.635,6481.075909810811,-0.0013044548173416493,-0.001218302319042186,6505.9305,6489.560932668277,-0.005033945567048392,-0.0025241973745582236,0.003556171393886775,0.0026777858319136376,0.0023660258680473444,0.0029444406419322725,8.482101485980895e-06,0.004605296715989734,-0.05647461321459368,0.021834408729989985,-0.010313453532145966,0.7484984769082711,0.4128584831613879,2017-07-01,5.05362488993089,3.9588884659307,88000210878.1236,2018-05-18,-0.0026356652545503154,0.0,-0.19598318279361346,2018-05-28,-0.2801133369604213,90.0,-0.005971218478772045,-0.01279706680087698,82.72999999999999,39.699999999999996,25.853463984541797,2.0,7.06,0.869516437395971,23.0,12.723398099557736,5.1298987149230735,8.741456115998364,3.2188758248682006,290.0,1.0,-0.0003171079779227337,-0.0003171079779227337,0.001452287129256059,-98.0,0.0,0.0
2018-10-06,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,75000.0,12.0,1.0,,0.0,29246.23,,1.0,0.0,2018-0384-LKA,,0.0,11.225256725762893,0.0,1.0,0.0,0.0,2018-10-05,140.0,3,2018-10-05,5883.77,10829338.0,local_archive,local_archive,0.008220624704526225,0.003737526272491462,0.0010480512628576232,-0.0016859812961755977,-0.0012155320215748203,5827.378,5834.202873735593,0.0014109261489474445,0.00023947166299209677,5855.441,5866.304716065995,-0.003388472362713446,-0.005234081342877395,5955.089,5924.95484372786,-0.02006502337748428,-0.015081101220957072,0.004218520394480971,0.006243590231036717,0.004913626973638913,0.004822911524119197,6.757867053266688e-05,0.005778485485351207,-0.39411524100477324,-0.12939308827813567,-0.15680588743810808,0.5977929860858563,-0.7969007153862978,2018-07-01,6.46068127080994,7.70413767850602,94369350439.4732,2018-10-05,-0.0055433145846221455,0.0,-2.288836079070039,2018-10-15,-0.010183739226897415,0.0,-0.01876855337220923,-0.020219113703919083,55.55,45.790000000000006,10.073982992507649,3.0,7.1,3.489337381513911,16.0,11.236895245258895,4.04305126783455,7.829232537543592,2.3978952727983707,119.0,1.0,0.0020585215326807084,0.0070755012162002804,0.0028144036281678693,-238.0,0.0,0.0
2018-12-22,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,75000.0,2.0,1.0,,0.0,,,0.0,0.0,2018-0467-LKA,,0.0,11.225256725762893,0.0,1.0,0.0,0.0,2018-12-21,77.0,2,2018-12-21,6005.65,4250906.0,local_archive,local_archive,-0.0017817324778974367,-0.005732859226332364,0.0005736281641750462,-0.003326427672580642,0.00038770081531599657,6048.994000000001,6040.171960171804,-0.005394946663858646,-0.003942265274700429,6047.941,6038.75754939193,-0.005221777130431704,-0.0037089664900001873,6019.1855,6021.850300974214,-0.0004694156709408315,-0.000911729900247904,0.0029397738682103046,0.0037500061307062624,0.003498304929199924,0.004653430663769839,3.1745706227945398e-06,0.005264348556483643,-0.07960462460109097,0.034588693516278024,-0.1912887758651438,1.7069908540434484,-1.168336788176261,2018-07-01,6.46068127080994,7.70413767850602,94369350439.4732,2018-12-21,-0.02080312049854063,0.0,0.6135374312293373,2019-01-02,-0.8698901745417661,0.0,0.009372077698312895,-0.003913971148925914,42.61,30.282857142857136,7.714911350291533,0.0,7.79,1.2700008290499087,10.0,11.747190937784902,6.16541785423142,8.441175704992322,1.0986122886681098,30.0,1.0,0.0013821702269516739,0.007764875397726602,0.0026630997790499824,297.0,0.0,0.0
2019-08-01,month_only,0.0,Drought,Natural,Climatological,0.0,missing_zero_filled,222091.0,,0.0,,0.0,,,0.0,0.0,2019-9389-LKA,,0.0,12.310846989422894,1.0,0.0,0.0,0.0,2019-07-31,222.0,2,2019-07-31,5935.34,38604800.0,local_archive,local_archive,-0.002760980260848892,-0.007273855096804741,0.020612302472658727,0.01341004278247308,0.010936777827033074,5872.094,5882.826160590553,0.0135651779416337,0.011716110170171712,5776.018999999999,5794.430862291388,0.030424242025519854,0.027150058642066766,5642.357000000001,5680.330023000148,0.05483399933751065,0.04778243093285939,0.010282836559012092,0.009181590100977443,0.007451230931804186,0.006701254439005467,7.623012000797216e-06,0.012630366562333293,-0.5110365939347831,-0.5519379030651255,-0.6053982661468686,4.05932196753207,-0.056251818625284326,2019-07-01,2.31008425504933,2.135037737132,94450015982.806,2019-07-31,-0.01094520695213996,0.0,-0.3227036511076867,2019-08-08,-0.6555886789812186,6.0,-0.009663513948923145,-0.011228125120102739,8.17,4.031428571428571,2.203825678008045,0.0,10.89,-0.36191101385849733,24.0,9.825742203911275,3.091042453358316,7.96346006663897,0.0,208.0,1.0,0.0008511846165779574,0.0007944164294547362,0.0010794165689281556,75.0,0.0,0.0
2019-09-23,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,136607.0,1.0,1.0,,0.0,,,0.0,0.0,2019-0452-LKA,,0.0,11.82487078955769,0.0,1.0,0.0,0.0,2019-09-22,53.0,3,2019-09-20,5793.89,22199173.0,local_archive,local_archive,-0.0029556425562143854,0.0006076489938273995,-0.0006128115675769492,-0.0029331908675300686,0.0008071177919914811,5816.660000000001,5815.145060293014,-0.0009661902191293592,-0.0007059256906665201,5819.195,5825.849592559331,-0.001401396584922776,-0.002542048558590526,5855.530000000001,5838.321297180904,-0.007597945873388134,-0.004672798188424032,0.0015516979199567654,0.0032632113300235304,0.002767597637826392,0.004160916853032659,8.735822920105506e-06,0.003908032343897514,-0.6591337128926447,0.7948012206298147,0.3416969379053336,1.1084618311500503,-0.20951885932121908,2019-07-01,2.31008425504933,2.135037737132,94450015982.806,2019-09-20,-0.004907599104880387,0.0,-0.6641957525950757,2019-09-30,-0.6366946093428804,12.0,-0.00965137090505113,-0.014774050087929508,91.91999999999999,45.478571428571435,29.737973159229387,3.0,8.39,1.151510593118724,16.0,11.7363569748204,4.356708826689592,8.696343057044556,1.0986122886681098,119.0,1.0,0.0013814064912607202,0.00753800265914024,0.002274801114101423,22.0,0.0,0.0
2019-10-24,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,8200.0,5.0,1.0,,0.0,,,0.0,0.0,2019-0499-LKA,,0.0,9.012011377036412,0.0,1.0,0.0,0.0,2019-10-23,31.0,3,2019-10-23,5888.34,32940702.0,local_archive,local_archive,0.0013493375169652956,0.00279452754537812,8.697528116833024e-05,0.0005783221483700466,-0.0006611230768932438,5860.916,5862.12282044752,0.003324395026306437,0.003117843162331546,5847.384,5840.330688684109,0.005646285586853761,0.006860794953533533,5788.286,5818.2929884715995,0.01591386465699851,0.010674438645743578,0.001962990699963548,0.004597280153181493,0.004386070439455642,0.003943938878363693,1.8207117346900693e-06,0.004557211091170034,-0.0851930170147337,-0.03698091903642453,0.166451678982372,1.3726856920083643,0.2719382324245229,2019-07-01,2.31008425504933,2.135037737132,94450015982.806,2019-10-23,0.002843103345830729,0.0,1.2423605097572743,2019-10-31,0.389195068773738,0.0,0.017157353778029905,0.007399100286007344,72.69999999999999,56.14714285714286,11.944044142424726,5.0,7.81,0.560391893189895,16.0,9.681718056775063,1.791759469228055,5.680172609017068,0.0,90.0,1.0,-0.0013779800995394602,-0.0033039677632711404,0.00191061798791692,-9.0,0.0,0.0
2019-11-29,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,155009.0,12.0,1.0,,0.0,,,0.0,0.0,2019-0577-LKA,,0.0,11.95124490994934,0.0,1.0,0.0,0.0,2019-11-28,36.0,4,2019-11-28,6201.12,90547466.0,local_archive,local_archive,0.013352481944764755,0.003933286659144723,0.0018245138529109993,-0.005823169922790035,-4.2355900346187555e-05,6111.012000000001,6106.398841310795,0.001285875400015568,0.0020423098807165196,6096.906,6087.071321600593,0.003602482964309983,0.005223970070231676,6037.468500000001,6039.668209303548,0.013482720448148022,0.013113599613708837,0.0038830271915528992,0.006522202901220778,0.005628163579247445,0.004819209675331965,0.00017828877408526878,0.0057354394739634685,0.427200049957406,0.03211677024462345,0.22988529840877292,0.4826994674589534,0.7999954841509023,2019-07-01,2.31008425504933,2.135037737132,94450015982.806,2019-11-27,0.0041657356252997445,0.0,-1.0095915237441873,2019-12-06,0.19943233632200252,0.0,-0.008347760223150449,-0.023515292899153623,65.95,50.29571428571428,8.29979890748938,3.0,9.41,0.6919226446537226,18.0,12.575654930194505,4.204692619390966,7.059617628291383,2.3978952727983707,172.0,1.0,-0.003034903695154047,0.009718249468921346,0.0019172966026443827,-13.0,0.0,0.0
2019-12-02,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,167436.0,9.0,1.0,,0.0,,,0.0,0.0,2019-0656-LKA,,0.0,12.028362440093629,0.0,1.0,0.0,0.0,2019-12-01,3.0,5,2019-11-29,6211.97,62923918.0,local_archive,local_archive,0.0017481550142913428,0.013352481944764755,0.003933286659144723,0.0018245138529109993,-0.003109909829269143,6123.570000000001,6137.9725608738645,0.012664181188424273,0.01028799632123878,6119.011,6107.80744494594,0.013418671742868149,0.015277586252538722,6049.312,6055.044570322258,0.02509508519315906,0.024124583722092696,0.007415425222885972,0.007246998604860018,0.006223948929344952,0.0051327059256242235,3.0560459539919647e-06,0.008619854321271337,0.7259821407245663,0.13560617805697905,0.31734411694716647,0.4838330716353072,0.22437610652740064,2019-07-01,2.31008425504933,2.135037737132,94450015982.806,2019-11-29,-0.004019286229989053,0.0,-1.811905536305286,2019-12-09,-0.27310678178948755,0.0,-0.017594399756837617,-0.024383861278929792,110.56,89.51142857142858,21.29722159388514,7.0,8.51,2.2695349189516736,18.0,12.575533993870787,4.02535169073515,7.057897937411856,2.302585092994046,170.0,1.0,-0.0005527916116444536,0.006935802530007824,0.0018973538383390584,-16.0,0.0,0.0
2019-12-18,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,65322.0,3.0,1.0,,0.0,44781.54,,1.0,0.0,2019-0629-LKA,,0.0,11.08709947377011,0.0,1.0,0.0,0.0,2019-12-17,16.0,6,2019-12-17,6062.33,7661005.0,local_archive,local_archive,0.0008795866345151603,-0.005379265062698381,-0.001639138859435407,0.006490229083987851,-0.0074984845193957475,6082.031999999999,6089.243118679232,-0.004115729742954155,-0.005295094653114396,6135.723,6109.545657772322,-0.012830272813815102,-0.00860058353201354,6136.8144999999995,6101.8293188200105,-0.013005851814487768,-0.007346865419808224,0.005808503996734689,0.004433428607591877,0.006470184061670302,0.006003085115430293,7.736726476177062e-07,0.006389624485604266,-0.7684224685482978,-0.6686493061232636,-0.31575723973689374,0.5533591450523696,-0.16142601553891078,2019-07-01,2.31008425504933,2.135037737132,94450015982.806,2019-12-17,0.0003352360284609262,0.0,0.4544796218419862,2019-12-26,-0.825594496935936,5.0,0.00401020537392113,0.00804202924468536,27.93,20.892857142857142,6.599984126965039,0.0,8.98,-0.4780622077321047,16.0,11.941423272188965,4.02535169073515,7.091742115095153,2.302585092994046,122.0,1.0,0.00016566805681651962,0.00038660150151508167,0.001963162793456607,-32.0,0.0,0.0
2020-05-17,exact_day,1.0,Storm,Natural,Meteorological,0.0,missing_zero_filled,1100.0,4.0,1.0,,0.0,,,0.0,0.0,2020-0211-LKA,Cyclone 'Amphan',0.0,7.00397413672268,0.0,0.0,0.0,1.0,2020-05-16,151.0,6,2020-05-15,4439.04,26061059.0,local_archive,local_archive,0.010302856578793134,0.006001759867826039,0.0276970067776552,-0.03344609107160499,-0.0641949030269515,4394.5599999999995,4471.054664611429,-0.00023210514818305938,-0.01733699773902575,4753.665999999999,4710.607620284345,-0.07575753113491768,-0.0673092827598335,5202.610500000001,5047.700386029858,-0.15551241054851228,-0.12959572399350983,0.03701851996104275,0.02908777738298861,0.022209571364474157,0.019056632923288935,0.00010614885368318096,0.03142302675948435,1.8102862566063331,1.305582006713447,0.8303817489625269,1.1544477145270577,0.6925914507643995,2019-07-01,2.31008425504933,2.135037737132,94450015982.806,2020-05-15,0.003918675203723029,0.0,3.6942244274246026,2020-05-26,0.161989538946407,0.0,0.07404843369902327,0.07621752768883779,66.75,36.77571428571429,20.85186391120536,2.0,10.11,0.6872768097832636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00042675771478796183,-0.0008533333851149876,0.004458889441624186,80.0,0.0,0.0
2020-09-01,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,40000.0,3.0,1.0,,0.0,,,0.0,0.0,2020-0461-LKA,,0.0,10.596659732783579,0.0,1.0,0.0,0.0,2020-08-31,107.0,6,2020-08-31,5329.3,70110876.0,local_archive,local_archive,0.0015774354926315962,-0.002327721574383322,-0.0004499015916172476,-0.005140726721814641,0.0006314890349340002,5347.78,5335.892432551067,-0.005026384780226545,-0.002809732906084772,5336.41,5320.153108003836,-0.0029064483426124443,0.00014038919200287658,5261.02,5266.5547008235435,0.011381823296622962,0.01031894706570835,0.0024349633298254006,0.005471193350271712,0.0051725623027438035,0.004925695361174238,2.4883027334138866e-06,0.005254951801149754,-0.42690653905888154,-0.20940041842566626,0.2050237191164339,0.5529561873270008,-0.21846426309275238,2020-07-01,-0.220483886824823,3.52839358231811,88998706177.9986,2020-08-31,-0.002197375175508541,0.0,0.19384185596939904,2020-09-09,1.001817480466468,0.0,0.007682496172016211,0.04693615289797348,25.169999999999998,15.562857142857142,5.653652843621589,0.0,9.52,0.7993563718124952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026874512278046415,0.0048556879866589525,0.0036620959752924655,-27.0,0.0,0.0
2020-12-02,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,111665.0,3.0,1.0,,0.0,,,0.0,0.0,2020-0548-LKA,,0.0,11.623267551972019,0.0,1.0,0.0,0.0,2020-12-01,92.0,3,2020-12-01,6317.46,111896168.0,local_archive,local_archive,0.01173466362660187,0.010125144651051046,0.005311076335513967,0.001030113411692767,0.0025642030772391093,6160.438,6173.623726262341,0.013525336997142201,0.011360633049160906,6123.7300000000005,6132.961698085572,0.019600798859518598,0.0180660351994395,6081.4655,6064.840084645188,0.026686741871675412,0.029501176099893778,0.003912674602587623,0.005289197778213139,0.0073424605144565116,0.012362741010751917,0.00013770233042949298,0.007558647540966158,-0.24419943512395303,-0.33681581747300915,-0.31212958069086016,0.534981530010632,0.08568774530028314,2020-07-01,-0.220483886824823,3.52839358231811,88998706177.9986,2020-12-01,0.011208140661592923,0.0,4.004108381160536,2020-12-09,0.027080325141070283,0.0,0.04452333528068561,0.05215189432124148,102.04,45.77857142857142,35.527647651076585,3.0,14.52,0.5629518446669148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019384025022729141,0.004853069649073464,0.0010257165111374521,-119.0,0.0,0.0
2021-01-01,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,50190.0,,0.0,,0.0,,,0.0,0.0,2021-0026-LKA,,0.0,10.8235910067382,0.0,1.0,0.0,0.0,2020-12-31,30.0,3,2020-12-31,6774.22,187066142.0,local_archive,local_archive,0.003876584383410722,0.0064105356715377275,0.002875168236207244,0.008504962394432844,0.0018419586988302503,6680.496000000001,6693.33019059656,0.010106135831830398,0.008169298069331754,6655.385,6651.799666974219,0.013917301553554084,0.014463804961454274,6574.907000000001,6551.984576934445,0.02632782486505114,0.029918480540330084,0.0037289484999425415,0.004195982161522443,0.005051900952572133,0.005071536044311194,1.5027906481703888e-05,0.006111722708847471,-0.2933105207285587,0.2631409745415978,0.333386617322873,1.0119764616940259,0.892152774964296,2020-07-01,-0.220483886824823,3.52839358231811,88998706177.9986,2020-12-31,0.006418204711703793,0.0,4.379145505095193,2021-01-11,0.8084287119298352,0.0,0.061460834652759706,0.14214884196546396,36.81,24.694285714285716,6.814711676813278,0.0,8.82,-0.1560580575661934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02139118998131756,0.0042913162596991215,-149.0,0.0,0.0
2021-05-13,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,43704.0,5.0,1.0,,0.0,,,0.0,0.0,2021-0253-LKA,,0.0,10.685217791014589,0.0,1.0,0.0,0.0,2021-05-12,132.0,4,2021-05-12,7161.77,94617003.0,local_archive,local_archive,0.002571103432078955,0.0010616857147259654,-0.014773043364331844,0.007471921632408809,0.00484240030166363,7171.048000000001,7166.673519435626,-0.0038582924002182883,-0.003250255418006054,7184.713000000001,7193.1985302085195,-0.005752908988849059,-0.0069257827375821535,7303.897,7230.633132864122,-0.02197689808604908,-0.012067149758649087,0.009071560488815177,0.011216460086437695,0.013030221733323999,0.011355691777525443,6.6105728584481815e-06,0.010159730825117522,-0.36159888052895894,-0.20929528688418175,-0.10848817887053419,0.7795170614779235,-0.5985878301630562,2020-07-01,-0.220483886824823,3.52839358231811,88998706177.9986,2021-05-12,-0.021682782358302413,0.0,-0.10395219965850665,2021-05-21,-0.5324055388110169,0.0,0.008197513798495112,0.03952935586024046,90.48,37.26428571428572,29.334667123355864,2.0,8.68,0.8052467316759542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010205644606786587,-0.0013251785833272762,0.008939420237883924,-281.0,0.0,0.0
2021-05-16,exact_day,1.0,Storm,Natural,Meteorological,0.0,missing_zero_filled,879.0,,0.0,,0.0,,,0.0,0.0,2021-0252-LKA,Tropical cyclone 'Tauktae',0.0,6.779921907472252,0.0,0.0,0.0,1.0,2021-05-15,3.0,5,2021-05-13,7228.23,61404550.0,local_archive,local_archive,0.009237035795080263,0.002571103432078955,0.0010616857147259654,-0.014773043364331844,0.005876928271447635,7174.2080000000005,7165.039012957084,-0.001733710536410471,-0.0004562449626822618,7176.896000000001,7187.484251988789,-0.0021075963759262795,-0.0035776428980242025,7289.072,7224.074739258015,-0.01746477466541685,-0.008624597821424773,0.008879370465680537,0.007832832319157882,0.012938476202945486,0.011321437391450749,8.532283027959407e-05,0.008954443277285208,-0.2794933512728063,-0.17430904425847316,-0.11371686163162065,0.7847514238609372,0.11603015773203441,2020-07-01,-0.220483886824823,3.52839358231811,88998706177.9986,2021-05-14,0.014807778563623631,0.0,-1.5985287983035712,2021-05-24,0.1270477077313048,0.0,0.0007398797583509575,0.02841283869999773,25.689999999999998,15.124285714285715,8.147412385010874,0.0,10.38,-0.32996270050773857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003906354053002296,0.00896187875831943,-284.0,0.0,0.0
2021-10-25,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,6000.0,4.0,1.0,,0.0,,,0.0,0.0,2021-0714-LKA,,0.0,8.699681400989514,0.0,1.0,0.0,0.0,2021-10-24,162.0,4,2021-10-22,9915.22,149483492.0,local_archive,local_archive,0.0034066282303702525,0.01759661220363533,0.008827473728110399,0.0002244685249476145,-0.014930899153080747,9666.717999999999,9720.343340951193,0.022218709597197517,0.016579317560714513,9659.955,9637.76110379477,0.022934371847487922,0.025289991480413443,9458.9485,9472.52617540443,0.044672142997712605,0.043174736814924675,0.01281761389639405,0.009290962768317736,0.010167729900379115,0.016097903134013526,1.1605115899955558e-05,0.012274113364246246,-0.30278168189867827,-0.35960575928240723,-0.2612419015685896,0.5245392692444468,-0.03444159907122625,2021-07-01,-4.62451503712715,6.15394508391738,84335574372.2997,2021-10-22,-0.0010731292246643565,0.0,0.8456399890625044,2021-11-01,0.12510030966168673,0.0,0.021639625404210803,0.044055016584415074,39.68,25.571428571428573,9.098881668592444,0.0,6.64,0.04956940984654623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.999875004154858e-05,-0.0014488773736943397,0.0023291233709717574,268.0,0.0,0.0
2021-11-06,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,230004.0,26.0,1.0,,0.0,,,0.0,0.0,2021-0722-LKA,,0.0,12.345856326799476,0.0,1.0,0.0,0.0,2021-11-05,12.0,5,2021-11-05,10632.21,212049476.0,local_archive,local_archive,0.020927164917864536,0.013567393529174715,0.013682938728911834,-0.003036210668974778,-0.0008922959958058098,10223.326000000001,10245.163549792564,0.018457202675528528,0.016286362769759366,10123.409,10115.067469361076,0.02850926995046832,0.02935744438071275,9874.289,9892.654342716756,0.054457693105802285,0.052500131844353426,0.007974403820647957,0.0071575363931895165,0.007832811777308402,0.009074164655282962,0.00043794623149950016,0.010724226285417176,0.0058840327818245886,-0.2885974661948243,-0.10665953388318783,0.4847418837612447,0.4713341842309045,2021-07-01,-4.62451503712715,6.15394508391738,84335574372.2997,2021-11-05,0.003725850045284445,0.0,1.229721188632032,2021-11-15,0.967339798179103,3.0,0.011279972844843538,0.02749513324396014,54.18,42.691428571428574,8.060085666565893,1.0,7.42,0.22911873734599597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003543713623365099,0.00344240413525592,256.0,0.0,0.0
2022-05-29,exact_day,1.0,Storm,Natural,Meteorological,0.0,missing_zero_filled,22338.0,1.0,1.0,,0.0,,,0.0,0.0,2022-0336-LKA,,0.0,10.014089308863923,0.0,0.0,0.0,1.0,2022-05-28,204.0,2,2022-05-27,8315.55,103239288.0,local_archive,local_archive,-0.00048451681217274046,-0.006061227419071723,-0.0027810223708657623,-0.009606451885028655,0.01116227623413808,8364.662,8331.174193702604,-0.005389578204116341,-0.0013916638198931963,8272.506,8241.68608656547,0.005690415939257232,0.009451210907134966,7895.271999999999,8294.61019031271,0.05374203700645164,0.0030103656608786444,0.014333111660875331,0.024664355916025917,0.036590617467401346,0.03659693700776173,2.3475654127803467e-07,0.017731970525708903,-0.04244332781830218,0.2962706281044307,0.28664070370189854,0.6501840236214379,0.3633189275068541,2021-07-01,-4.62451503712715,6.15394508391738,84335574372.2997,2022-05-27,0.024441130195822013,0.0,-5.336115838070321,2022-06-06,0.23338240973176383,47.0,-0.06354080883752942,-0.052697167857835785,30.6,17.13714285714286,11.633091756258256,0.0,11.27,-0.011816976374019017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019473384118399664,0.011753976308942218,0.014623678910160825,52.0,0.0,0.0
